281, 179, 0, -35, 194620, 258127, 194536, 258128, 0, 0, 3.99, 224
281, 259, 0, -21, 194367, 257962, 194788, 258380, 0, 0, 3.99, 223
281, 293, 0, -27, 198122, 261719, 198126, 261718, 0, 0, 4.00, 222
281, 174, 0, -20, 198357, 261881, 198289, 261881, 0, 0, 4.00, 221
281, 107, 0, -34, 209103, 272597, 209004, 272596, 0, 0, 4.00, 220
281, 229, 0, -37, 211434, 274966, 211415, 275007, 0, 0, 4.00, 219
281, 259, 1, -19, 214372, 277967, 214569, 278161, 0, 0, 4.00, 218
281, 130, 0, -28, 215498, 279002, 215410, 279002, 0, 0, 4.00, 217
281, 248, 0, -31, 215868, 279405, 216173, 279765, 0, 0, 4.00, 216
281, 293, 1, -25, 218122, 281719, 218282, 281874, 0, 0, 4.00, 215
281, 174, 1, -21, 218357, 281881, 218303, 281895, 0, 0, 4.00, 214
281, 107, 1, -37, 229103, 292598, 229005, 292597, 0, 0, 4.00, 213
281, 229, 1, -37, 231434, 294966, 231419, 295011, 0, 0, 4.00, 212
281, 179, 2, -38, 234620, 298127, 234575, 298167, 0, 0, 4.00, 211
281, 259, 2, -20, 234367, 297962, 234580, 298172, 0, 0, 4.00, 210
281, 130, 1, -28, 235499, 299003, 235643, 299235, 0, 0, 4.00, 209
281, 248, 1, -31, 235868, 299405, 236182, 299774, 0, 0, 4.00, 208
281, 293, 2, -28, 238122, 301719, 238127, 301719, 0, 0, 4.00, 207
281, 174, 2, -21, 238357, 301881, 238289, 301881, 0, 0, 4.00, 206
281, 107, 2, -36, 249103, 312598, 249004, 312596, 0, 0, 4.00, 205
281, 229, 2, -36, 251434, 314966, 251417, 315009, 0, 0, 4.00, 204
281, 259, 3, -19, 254367, 317962, 254571, 318163, 0, 0, 4.00, 203
281, 130, 2, -28, 255498, 319002, 255634, 319226, 0, 0, 4.00, 202
281, 248, 2, -32, 255869, 319406, 255813, 319405, 0, 0, 4.00, 201
281, 293, 3, -25, 258122, 321719, 258285, 321877, 0, 0, 4.00, 200
281, 174, 3, -20, 258357, 321881, 258827, 322419, 0, 0, 4.00, 199
281, 107, 3, -38, 269103, 332598, 269004, 332596, 0, 0, 4.00, 198
281, 229, 3, -36, 271434, 334966, 271416, 335008, 0, 0, 4.00, 197
281, 259, 4, -20, 274367, 337962, 274369, 337961, 0, 0, 4.00, 196
281, 130, 3, -27, 275498, 339002, 275636, 339228, 0, 0, 4.00, 195
281, 248, 3, -30, 275868, 339405, 276176, 339768, 0, 0, 4.00, 194
281, 293, 4, -28, 278122, 341719, 278126, 341718, 0, 0, 4.00, 193
281, 174, 4, -21, 278357, 341882, 278289, 341881, 0, 0, 4.00, 192
281, 107, 4, -38, 289103, 352598, 289005, 352597, 0, 0, 4.00, 191
281, 229, 4, -37, 291434, 354966, 291374, 354966, 0, 0, 4.00, 190
281, 179, 5, -38, 294620, 358127, 294537, 358129, 0, 0, 4.00, 189
281, 259, 5, -20, 294367, 357962, 294580, 358172, 0, 0, 4.00, 188
281, 130, 4, -27, 295498, 359002, 295414, 359006, 0, 0, 4.00, 187
281, 248, 4, -30, 295868, 359405, 296185, 359777, 0, 0, 4.00, 186
281, 293, 5, -28, 298122, 361719, 298127, 361719, 0, 0, 4.00, 185
281, 174, 5, -21, 298357, 361882, 298289, 361881, 0, 0, 4.00, 184
281, 107, 5, -35, 309103, 372598, 309005, 372597, 0, 0, 4.00, 183
281, 229, 5, -37, 311434, 374966, 311374, 374966, 0, 0, 4.00, 182
281, 259, 6, -19, 314367, 377962, 314575, 378167, 0, 0, 4.00, 181
281, 179, 6, -38, 314620, 378127, 314534, 378126, 0, 0, 4.00, 180
281, 130, 5, -28, 315498, 379002, 315649, 379241, 0, 0, 4.00, 179
281, 248, 5, -31, 315868, 379405, 315813, 379405, 0, 0, 4.00, 178
281, 293, 6, -27, 318122, 381719, 318127, 381719, 0, 0, 4.00, 177
281, 174, 6, -21, 318357, 381882, 318313, 381905, 0, 0, 4.00, 176
281, 107, 6, -35, 329106, 392601, 329007, 392599, 0, 0, 4.00, 175
281, 229, 6, -36, 331434, 394966, 331414, 395006, 0, 0, 4.00, 174
