105, 102, 23, 16, 3184003, 3184003, 2988592, 2988592, 1, 0, 4.17, 14
105, 102, 24, 15, 3204003, 3204003, 3008571, 3008571, 1, 0, 4.18, 13
105, 102, 25, 16, 3224003, 3224003, 3028603, 3028603, 1, 0, 4.20, 12
105, 102, 26, 16, 3244003, 3244003, 3048542, 3048542, 1, 0, 4.18, 11
105, 102, 27, 15, 3264003, 3264003, 3068548, 3068548, 1, 0, 4.17, 10
105, 102, 28, 15, 3284003, 3284003, 3088609, 3088609, 1, 0, 4.18, 9
105, 102, 29, 15, 3304003, 3304003, 3108555, 3108555, 1, 0, 4.17, 8
105, 102, 30, 15, 3324003, 3324003, 3128590, 3128590, 1, 0, 4.20, 7
105, 102, 31, 15, 3344003, 3344003, 3148585, 3148585, 1, 0, 4.17, 6
105, 102, 32, 16, 3364003, 3364003, 3168596, 3168596, 1, 0, 4.17, 5
105, 102, 33, 15, 3384003, 3384003, 3188533, 3188533, 1, 0, 4.16, 4
105, 102, 34, 15, 3404003, 3404003, 3208584, 3208584, 1, 0, 4.18, 3
105, 102, 35, 15, 3424003, 3424003, 3228578, 3228578, 1, 0, 4.19, 2
105, 102, 36, 15, 3444003, 3444003, 3248564, 3248564, 1, 0, 4.17, 1
105, 102, 37, 15, 3464003, 3464003, 3268601, 3268601, 1, 0, 4.20, 0
